timestamp,left_ear,right_ear,mean_ear,mar,pitch_deg,yaw_deg,score,alarm_stage
2026-03-07T08:38:09.410394,0.122,0.264,0.193,0.011,-32.0,-5.6,63.5,0
2026-03-07T08:38:09.499775,0.126,0.271,0.198,0.013,-31.9,-5.3,63.6,0
2026-03-07T08:38:09.615639,0.119,0.267,0.193,0.018,-30.9,-6.1,63.9,0
2026-03-07T08:38:09.710475,0.114,0.262,0.188,0.010,-31.0,-6.5,64.1,0
2026-03-07T08:38:09.811963,0.077,0.149,0.113,0.003,-32.1,-6.3,64.4,0
2026-03-07T08:38:09.923853,0.079,0.188,0.133,0.017,-32.5,-6.7,64.7,0
2026-03-07T08:38:10.015210,0.084,0.174,0.129,0.023,-31.5,-7.3,64.9,0
2026-03-07T08:38:10.109371,0.077,0.152,0.115,0.007,-32.6,-6.8,65.2,0
2026-03-07T08:38:10.223820,0.084,0.170,0.127,0.005,-33.6,-6.7,65.5,0
2026-03-07T08:38:10.327766,0.095,0.201,0.148,0.005,-32.8,-6.7,65.8,0
2026-03-07T08:38:10.416515,0.086,0.169,0.128,0.005,-33.4,-6.2,66.0,0
2026-03-07T08:38:10.515614,0.086,0.195,0.141,0.009,-33.2,-6.7,66.3,0
2026-03-07T08:38:10.619233,0.113,0.250,0.181,0.007,-33.0,-6.7,66.6,0
2026-03-07T08:38:10.729232,0.120,0.272,0.196,0.008,-32.7,-6.8,66.9,0
2026-03-07T08:38:10.817756,0.113,0.264,0.189,0.011,-33.7,-6.3,67.1,0
2026-03-07T08:38:10.934283,0.114,0.257,0.185,0.006,-34.0,-6.5,67.4,0
2026-03-07T08:38:10.994597,0.113,0.252,0.182,0.025,-34.3,-6.3,67.6,0
2026-03-07T08:38:11.116910,0.111,0.251,0.181,0.015,-34.6,-6.4,67.9,1
2026-03-07T08:38:11.242935,0.116,0.251,0.183,0.023,-35.3,-6.1,68.2,1
2026-03-07T08:38:11.309260,0.114,0.248,0.181,0.029,-35.4,-6.1,68.5,1
2026-03-07T08:38:11.385569,0.136,0.261,0.198,0.037,-37.4,-6.3,68.7,1
2026-03-07T08:38:11.520472,0.145,0.262,0.203,0.047,-37.6,-5.9,68.8,0
2026-03-07T08:38:11.616274,0.140,0.273,0.207,0.067,-37.4,-6.2,68.9,0
2026-03-07T08:38:11.693555,0.148,0.267,0.208,0.075,-37.9,-6.4,69.0,0
2026-03-07T08:38:11.790361,0.146,0.269,0.207,0.075,-38.1,-6.3,69.1,0
2026-03-07T08:38:11.944229,0.134,0.244,0.189,0.078,-37.2,-6.5,69.1,0
2026-03-07T08:38:12.005619,0.117,0.233,0.175,0.069,-38.1,-6.4,69.3,0
2026-03-07T08:38:12.093146,0.091,0.149,0.120,0.065,-39.4,-5.9,69.6,0
2026-03-07T08:38:12.186312,0.203,0.180,0.191,0.022,-39.0,2.8,69.8,0
2026-03-07T08:38:12.296837,0.295,0.167,0.231,0.069,-29.6,27.6,69.9,0
2026-03-07T08:38:12.399408,0.494,0.183,0.338,0.398,-5.2,51.2,69.9,0
2026-03-07T08:38:12.494723,0.546,0.213,0.380,0.306,0.6,53.0,69.8,0
2026-03-07T08:38:12.604008,0.416,0.235,0.325,0.411,5.8,57.7,69.8,0
2026-03-07T08:38:12.704308,0.763,0.259,0.511,0.485,-3.7,62.5,69.7,0
2026-03-07T08:38:12.794478,0.756,0.279,0.518,0.511,-6.7,59.7,69.7,0
2026-03-07T08:38:12.916669,0.692,0.258,0.475,0.498,-2.1,59.1,69.6,0
2026-03-07T08:38:13.000556,0.653,0.263,0.458,0.549,-0.0,58.9,69.6,0
2026-03-07T08:38:13.103237,0.485,0.252,0.368,0.431,2.9,53.9,69.5,0
2026-03-07T08:38:13.196836,0.506,0.271,0.389,0.415,2.8,54.2,69.5,0
2026-03-07T08:38:13.311141,0.478,0.262,0.370,0.340,3.8,54.9,69.4,0
2026-03-07T08:38:13.408142,0.536,0.240,0.388,0.334,6.2,57.4,69.4,0
2026-03-07T08:38:13.501805,0.381,0.149,0.265,0.576,0.3,56.7,69.3,0
2026-03-07T08:38:13.611784,0.460,0.180,0.320,0.680,0.8,58.5,69.3,0
2026-03-07T08:38:13.710014,0.442,0.240,0.341,0.586,1.4,55.3,69.2,0
2026-03-07T08:38:13.813961,0.540,0.258,0.399,0.492,-0.3,56.8,69.2,0
2026-03-07T08:38:13.922940,0.455,0.217,0.336,0.336,2.6,53.7,69.1,0
2026-03-07T08:38:14.014972,0.456,0.192,0.324,0.331,1.2,53.3,69.1,0
2026-03-07T08:38:14.109102,0.193,0.055,0.124,0.173,2.8,45.7,69.1,0
